image_filepath,part_id,label,dE_max,dE_mean,op_agreement_gap,n_dropped_points,truck_number,date,well_number,well_size
training_set\images\image_00847.jpg,847,PASS,5.430622291314433,2.239486949136768,2.656381308728912,0,121.0,4/15/2026,27,7024
training_set\images\image_00848.jpg,848,PASS,3.146734101169945,2.0902319509976808,0.3484348859715931,0,121.0,4/15/2026,28,7038
training_set\images\image_00849.jpg,849,PASS,4.198647811538716,2.160579215661683,1.648118095956065,1,121.0,4/15/2026,29,7038
training_set\images\image_00850.jpg,850,PASS,2.281552627949074,1.3967326837733605,0.1997795295939326,1,121.0,4/15/2026,30,7038
training_set\images\image_00851.jpg,851,PASS,3.4889393771873736,1.7851044281788544,1.3242146107144142,0,121.0,4/15/2026,31,7038
training_set\images\image_00852.jpg,852,PASS,4.382076550874462,1.7148608462093,3.275353153397676,0,121.0,4/15/2026,32,7038
training_set\images\image_00853.jpg,853,PASS,6.9056235207492,3.286278794099021,3.9767423520761978,0,121.0,4/15/2026,33,7038
training_set\images\image_00854.jpg,854,PASS,3.709740788138761,1.5721828093978971,2.4464456467559885,0,121.0,4/15/2026,34,7038
training_set\images\image_00855.jpg,855,PASS,4.890492673073931,1.8044219798172076,2.520452534797259,0,121.0,4/15/2026,35,7038
training_set\images\image_00856.jpg,856,PASS,2.3228100969623364,1.7636673956926543,0.6038736464131931,0,121.0,4/15/2026,36,7038
training_set\images\image_00857.jpg,857,PASS,2.8697716149321164,1.843779383276491,0.7337935458878855,0,121.0,4/15/2026,37,7038
training_set\images\image_00858.jpg,858,PASS,3.240668515457744,1.7606641530327856,1.0115903643031392,0,121.0,4/15/2026,38,7038
training_set\images\image_00859.jpg,859,PASS,2.620122216083158,1.729288246259169,1.0175599738940149,0,121.0,4/15/2026,39,7038
training_set\images\image_00860.jpg,860,PASS,2.6526819104761983,1.487750148824518,0.7901503357408686,0,121.0,4/15/2026,40,7038
training_set\images\image_00861.jpg,861,PASS,5.208079172084903,2.115062357353693,3.377801745480663,0,121.0,4/15/2026,41,7038
training_set\images\image_00862.jpg,862,PASS,3.14388538730204,1.8798206353151024,0.5989467949991236,0,121.0,4/15/2026,42,7038
training_set\images\image_00863.jpg,863,PASS,2.5389658868692977,1.675186652679599,0.6679485973086265,0,121.0,4/15/2026,44,7038
training_set\images\image_00864.jpg,864,PASS,2.974108008075264,2.1544871801390637,0.2680937454112602,0,121.0,4/23/2026,45,7038
training_set\images\image_00865.jpg,865,PASS,3.543303862137464,1.991938785952498,1.8066396195332204,0,121.0,4/24/2026,46,7038
training_set\images\image_00866.jpg,866,PASS,4.405870472515452,1.9222259276680544,1.9852613058955777,0,122.0,5/9/2026,1,6024
training_set\images\image_00868.jpg,868,PASS,2.450647651939992,1.4944312964556454,1.2551614716459416,0,122.0,5/9/2026,2,6024
training_set\images\image_00869.jpg,869,PASS,2.4727787058553337,1.7365450406343907,0.603205377904225,0,122.0,5/9/2026,3,6024
training_set\images\image_00870.jpg,870,PASS,1.7134176300960506,1.1263706516503955,0.4761554223099447,1,122.0,5/9/2026,4,6024
training_set\images\image_00871.jpg,871,PASS,2.06982540769353,1.6072699507963235,0.4253208095890333,0,122.0,5/9/2026,5,6024
training_set\images\image_00872.jpg,872,PASS,2.460096718988195,1.8673456468052383,0.2113898705602799,0,122.0,5/9/2026,6,6024
training_set\images\image_00873.jpg,873,PASS,2.761050230533133,1.8509258831559092,0.3259759188645259,0,122.0,5/9/2026,7,6024
training_set\images\image_00874.jpg,874,PASS,2.669766736435752,1.8609056717573016,0.3851239360460585,0,122.0,5/9/2026,8,6024
training_set\images\image_00875.jpg,875,PASS,2.574764631443718,1.5164237602386752,0.8063436629943406,0,122.0,5/9/2026,9,6024
training_set\images\image_00876.jpg,876,PASS,2.6358872354720195,1.8061937630349556,0.2735480220078634,0,122.0,5/9/2026,10,6024
training_set\images\image_00877.jpg,877,PASS,3.358527713888558,2.1139655426595367,0.4497952681140025,0,122.0,5/9/2026,11,6024
training_set\images\image_00878.jpg,878,PASS,3.3290335262343618,1.6723628481673167,2.00537202692061,0,122.0,5/9/2026,12,6024
training_set\images\image_00879.jpg,879,PASS,2.2189108686616508,1.654802509612832,0.6167206280264601,0,122.0,5/9/2026,13,6024
training_set\images\image_00880.jpg,880,PASS,2.782101042781959,1.7622629743756628,0.6968209580545555,0,122.0,5/9/2026,14,6024
training_set\images\image_00881.jpg,881,PASS,2.832961668544387,1.846720794612447,0.8766599126491277,0,122.0,5/9/2026,15,6024
training_set\images\image_00882.jpg,882,PASS,1.985650367732783,1.3893448162387798,0.0714130829536128,0,122.0,5/9/2026,16,6024
training_set\images\image_00883.jpg,883,PASS,2.229772112288104,1.2982647113771466,0.2209170222162235,0,122.0,5/9/2026,17,6024
training_set\images\image_00884.jpg,884,PASS,2.3925900949391887,1.735889827632766,0.2274678685329543,0,122.0,5/9/2026,18,6024
training_set\images\image_00885.jpg,885,PASS,6.137202912234213,2.4536598614255136,4.047969361701161,1,122.0,5/9/2026,19,6024
training_set\images\image_00886.jpg,886,PASS,2.57168570120528,1.6729843203678565,1.1386257371071258,0,122.0,5/9/2026,20,6024
training_set\images\image_00887.jpg,887,PASS,2.608358977902319,1.7347306388233454,0.4502993122650487,0,122.0,5/9/2026,21,6024
training_set\images\image_00888.jpg,888,PASS,2.4648102337564914,1.837804217803449,0.0982556789605899,0,122.0,5/9/2026,22,6024
training_set\images\image_00889.jpg,889,PASS,1.8065851357537648,1.238643456638507,0.2406428996749121,0,122.0,5/9/2026,23,6024
training_set\images\image_00890.jpg,890,PASS,4.811875996689982,2.0950759757893738,2.7173429439476653,0,122.0,5/9/2026,24,6024
training_set\images\image_00891.jpg,891,PASS,2.7581648957712366,2.1297694411249544,0.0187573824349196,0,122.0,5/9/2026,25,6024
training_set\images\image_00892.jpg,892,PASS,1.862395946848388,1.4680792989004912,0.0802413313297016,0,122.0,5/9/2026,26,6024
training_set\images\image_00893.jpg,893,PASS,3.102559153060472,2.2922411936703435,0.5202970412888055,0,122.0,5/9/2026,27,6024
training_set\images\image_00895.jpg,895,PASS,2.686418638533351,1.9534541896898627,0.290401677694279,0,122.0,5/12/2025,1,6038
training_set\images\image_00896.jpg,896,PASS,2.05294659338011,1.571035526291596,0.1110027665766284,0,122.0,5/12/2025,2,6038
training_set\images\image_00897.jpg,897,PASS,3.086999533820947,1.8723523947698348,0.9481256340722756,0,122.0,5/12/2025,3,6038
training_set\images\image_00898.jpg,898,PASS,2.5157458740566354,1.6645966705302764,0.8020437022731308,0,122.0,5/12/2025,4,6038
training_set\images\image_00899.jpg,899,PASS,4.167903792334401,2.454189265592417,0.2436849190329759,0,122.0,5/12/2025,5,6038
training_set\images\image_00900.jpg,900,PASS,2.477011878871891,1.584677370820183,0.2561921601947992,0,122.0,5/12/2025,6,6038
training_set\images\image_00901.jpg,901,PASS,2.4888437983309784,1.4233635481550453,0.994964140220436,1,122.0,5/12/2025,7,6038
training_set\images\image_00902.jpg,902,PASS,1.6841665596564477,1.2836924026307637,0.1957223196307862,0,123.0,6/18/2025,1,6024
training_set\images\image_00903.jpg,903,PASS,1.4734597460261738,1.0638285363368922,0.0501222194595234,0,123.0,6/18/2025,2,6024
training_set\images\image_00904.jpg,904,PASS,1.7290189871527877,1.1233031218221845,0.220846794947533,0,123.0,6/18/2025,3,6024
training_set\images\image_00905.jpg,905,PASS,3.1840655779961065,2.15159632575468,0.6563220331078607,0,123.0,6/18/2025,4,6024
training_set\images\image_00906.jpg,906,PASS,2.4318013283721567,1.99722590785856,0.1046479401682733,0,123.0,6/18/2025,5,6024
training_set\images\image_00907.jpg,907,PASS,2.6797727105055693,2.4277014725311576,0.0900636523564553,0,123.0,6/18/2025,6,6024
training_set\images\image_00908.jpg,908,PASS,2.018403729300424,1.4480605145475602,0.5051548850835061,0,123.0,6/18/2025,7,6024
training_set\images\image_00909.jpg,909,PASS,1.734311473614797,1.2304386646805556,0.2091103091512349,0,123.0,6/18/2025,8,6024
training_set\images\image_00910.jpg,910,PASS,1.9151530202460112,1.2012031808531465,0.4091175198303882,0,123.0,6/18/2025,9,6024
training_set\images\image_00911.jpg,911,PASS,6.182054938051657,2.360939705190202,4.360203040626233,0,123.0,6/18/2025,10,6024
training_set\images\image_00912.jpg,912,PASS,2.443571994832238,1.606655661400353,0.3670952701224501,0,123.0,6/18/2025,11,6024
training_set\images\image_00913.jpg,913,PASS,2.232735373441055,1.669855918919634,0.0882135607557317,0,123.0,6/18/2025,12,6024
training_set\images\image_00914.jpg,914,PASS,1.6321216493245445,0.8853105217628675,0.9036563654759376,0,123.0,6/18/2025,13,6024
training_set\images\image_00915.jpg,915,PASS,1.7649787806478785,1.0062656204451004,0.1267284560401289,0,123.0,6/18/2025,14,6024
training_set\images\image_00916.jpg,916,PASS,2.3514523760624906,1.4032069984030968,0.5722892373310604,0,123.0,6/18/2025,15,6024
training_set\images\image_00917.jpg,917,PASS,2.074536088388209,1.28523032814148,0.5407397740366344,0,123.0,6/18/2025,16,6024
training_set\images\image_00918.jpg,918,PASS,2.2125295746889897,1.4394180889001034,0.1286825572514094,0,123.0,6/18/2025,1,6038
training_set\images\image_00920.jpg,920,PASS,2.326928913677194,1.8208142259805224,0.1153197752194756,0,123.0,6/18/2025,2,6038
training_set\images\image_00921.jpg,921,PASS,1.7815039507345014,1.3609847494034824,0.5013503408686566,0,123.0,6/18/2025,3,6038
training_set\images\image_00922.jpg,922,PASS,1.8838702261043083,1.417630484963846,0.1190226864538326,0,123.0,6/18/2025,4,6038
training_set\images\image_00923.jpg,923,PASS,2.2189035612546117,1.2959734345233274,0.8668214084104842,0,123.0,6/18/2025,5,6038
training_set\images\image_00924.jpg,924,PASS,1.61086867394156,1.1862448474415217,0.2855894281798432,0,123.0,6/18/2025,6,6038
training_set\images\image_00925.jpg,925,PASS,1.8498675426900213,1.36379373425683,0.5143959416534045,0,123.0,6/18/2025,7,6038
training_set\images\image_00926.jpg,926,PASS,1.7226154546390602,1.1425273667114864,0.1909576571000777,0,123.0,6/18/2025,8,6038
training_set\images\image_00927.jpg,927,PASS,1.915024706365256,1.295066930102665,0.1098099018943179,0,123.0,6/19/2025,9,6038
training_set\images\image_00928.jpg,928,PASS,2.3285047360029782,1.4747097601696744,0.9580836220454928,0,123.0,6/19/2025,10,6038
training_set\images\image_00929.jpg,929,PASS,4.987397832667995,2.4651906609589607,2.769485957624938,0,123.0,6/19/2025,11,6038
training_set\images\image_00930.jpg,930,PASS,2.934912282053357,1.3682722206875395,1.2568631655463642,0,123.0,6/19/2025,13,6038
training_set\images\image_00931.jpg,931,PASS,2.12658710714324,1.4999076365425497,0.5724270012436221,0,123.0,6/19/2025,14,6038
training_set\images\image_00932.jpg,932,PASS,2.4219966904261563,1.9823545392037092,0.1733754365521691,0,123.0,6/19/2025,15,6038
training_set\images\image_00933.jpg,933,PASS,2.7397278346640395,2.3813727514921847,0.093347734858824,0,123.0,6/19/2025,16,6038
training_set\images\image_00934.jpg,934,PASS,3.499800198371396,2.153343788029549,1.11493157884521,0,123.0,6/19/2025,17,6038
training_set\images\image_00935.jpg,935,PASS,2.4744383620079518,1.8057147537767184,0.3709605536234961,0,123.0,6/20/2025,18,6038
training_set\images\image_00936.jpg,936,PASS,2.6791333629311382,1.805492594460088,0.7201153389050288,0,123.0,6/20/2025,19,6038
training_set\images\image_00937.jpg,937,PASS,1.7526143769727671,1.1643905360817377,0.3053459553477544,1,123.0,6/20/2025,20,6038
training_set\images\image_00938.jpg,938,PASS,2.088559677197335,1.7317557473295733,0.0994677374255963,0,123.0,6/20/2025,21,6038
training_set\images\image_00939.jpg,939,PASS,2.115181679047764,1.823338520791527,0.2933609025511874,0,123.0,6/20/2025,22,6038
training_set\images\image_00944.jpg,944,PASS,1.853608105369868,1.290236182838001,0.1503430787145483,0,124.0,7/25/2025,1,6024
training_set\images\image_00945.jpg,945,PASS,2.957589644665967,2.0994113417944376,1.0426027896919945,0,124.0,7/25/2025,2,6024
training_set\images\image_00946.jpg,946,PASS,2.09066682243929,1.6617004463937706,0.3623818130505187,0,124.0,7/29/2025,3,6024
training_set\images\image_00947.jpg,947,PASS,2.0303792344098697,1.7107576727599143,0.4325389762405107,0,124.0,7/29/2025,4,6024
training_set\images\image_00948.jpg,948,PASS,2.4743533644653075,1.9285625264192945,0.1694474745750511,0,124.0,7/29/2025,5,6024
training_set\images\image_00949.jpg,949,PASS,2.1416759339037,1.7780308415838968,0.2479316213474267,0,124.0,7/29/2025,6,6024
training_set\images\image_00950.jpg,950,PASS,2.840112378505338,2.1150438125018707,0.2914793374787687,0,124.0,7/29/2025,7,6038
training_set\images\image_00951.jpg,951,PASS,2.3106771129658523,1.501998057065985,0.2990904129265495,0,124.0,7/29/2025,8,6038
training_set\images\image_00952.jpg,952,PASS,2.6034948569603853,1.9596670174170725,0.3005185261318206,0,124.0,7/29/2025,9,6038
training_set\images\image_00953.jpg,953,PASS,2.5984407235316374,2.202779009120365,0.1828878038256993,0,124.0,7/29/2025,10,6038
training_set\images\image_00954.jpg,954,PASS,2.5021322167022166,1.538303532874077,0.6435745572809739,0,124.0,7/29/2025,11,6038
training_set\images\image_00955.jpg,955,PASS,2.5407500601848056,1.9042238973656032,0.6588298455677328,0,124.0,7/29/2025,12,6038
training_set\images\image_00956.jpg,956,PASS,3.018097918818047,2.2270739201072094,0.4845917939912105,0,124.0,7/29/2025,13,6038
training_set\images\image_00957.jpg,957,PASS,2.729558197543078,1.882654919562528,0.2851979960358353,0,124.0,7/29/2025,14,6038
training_set\images\image_00958.jpg,958,PASS,2.4960309119115185,2.283579623381249,0.0057968773708036,0,124.0,7/29/2025,15,6038
training_set\images\image_00959.jpg,959,PASS,2.367348718074259,1.6814458237116223,0.3797587636415465,0,124.0,7/29/2025,16,6038
training_set\images\image_00960.jpg,960,PASS,2.73350800868881,1.4055606083798435,0.4081886347016383,0,124.0,7/29/2025,17,6038
training_set\images\image_00961.jpg,961,PASS,3.427561244179381,2.756095815701057,0.3538126972548925,1,124.0,7/29/2025,18,6038
training_set\images\image_00962.jpg,962,PASS,2.434630692020673,2.046369205407589,0.0835358731611406,0,124.0,7/29/2025,19,6038
training_set\images\image_00963.jpg,963,PASS,2.3000594708855564,1.440880407771677,0.3324483157883067,0,124.0,7/29/2025,20,6038
training_set\images\image_00964.jpg,964,PASS,2.677036520455188,2.108510003084396,0.0468567825231875,0,124.0,7/29/2025,21,6038
training_set\images\image_00965.jpg,965,PASS,3.0293479502584626,2.3781231566030487,0.0401133289860307,0,124.0,7/29/2025,22,6038
training_set\images\image_00966.jpg,966,PASS,2.525686672175367,1.3950907227086222,0.1235613819668142,0,124.0,7/29/2025,23,6038
training_set\images\image_00967.jpg,967,PASS,3.1465734583427167,2.221312606373945,0.6261826108019743,0,124.0,7/29/2025,24,6038
training_set\images\image_00968.jpg,968,PASS,2.045638631554856,1.3609342586491042,0.1301465533817267,0,124.0,7/29/2025,25,6038
training_set\images\image_00969.jpg,969,PASS,3.036355900695505,1.793095324012078,1.16211477089346,0,124.0,7/29/2025,26,6038
training_set\images\image_00970.jpg,970,PASS,2.330256821904916,1.942338477492176,0.4743535373714378,0,124.0,7/29/2025,27,6038
training_set\images\image_00971.jpg,971,PASS,1.176624498735522,0.7954813908464046,0.3468763275095812,0,124.0,7/29/2025,28,6038
training_set\images\image_00972.jpg,972,PASS,2.288585037503736,0.965139740319419,1.6898875555669437,0,124.0,7/29/2025,29,6038
training_set\images\image_00973.jpg,973,PASS,2.363212098330344,1.444949331051973,0.0471098400750813,0,124.0,7/29/2025,30,6038
training_set\images\image_00974.jpg,974,PASS,2.2979790454575566,1.8259328804618624,0.3202493261496313,0,124.0,7/29/2026,31,6038
training_set\images\image_00975.jpg,975,PASS,2.154268956490561,1.9145704886415649,0.0671040082020413,0,124.0,7/29/2025,32,6038
training_set\images\image_00976.jpg,976,PASS,1.9773131659204173,1.3936261358472002,0.0550187759352083,0,124.0,7/29/2025,33,6038
training_set\images\image_00977.jpg,977,PASS,2.3489709935629985,0.7245363277839457,1.9099693002884133,0,124.0,7/29/2025,34,6038
training_set\images\image_00980.jpg,980,PASS,3.530046243967272,2.5028056384917745,0.6573450370764204,0,126.0,10/21/2025,1,6038
training_set\images\image_00981.jpg,981,PASS,2.727526998846057,2.285464604566931,0.4337806757950195,0,126.0,10/21/2025,2,6038
training_set\images\image_00982.jpg,982,PASS,2.5272336195229084,1.857137560381304,0.3699106024310885,0,126.0,10/21/2025,3,6038
training_set\images\image_00983.jpg,983,PASS,2.151848169447117,1.895532530206845,0.0973855546113977,0,126.0,10/21/2025,4,6038
training_set\images\image_00984.jpg,984,PASS,2.928060655208979,2.2461537574875,0.4252351657484441,0,126.0,10/21/2025,5,6038
training_set\images\image_00985.jpg,985,PASS,2.1808065844460147,1.9925266436610336,0.0162573267952779,0,126.0,10/21/2025,6,6038
training_set\images\image_00986.jpg,986,PASS,1.91658166952617,1.476881944016241,0.5177131344116976,0,126.0,10/21/2025,7,6038
training_set\images\image_00987.jpg,987,PASS,2.865133023546273,1.9597622606195335,0.4668894685324103,0,126.0,10/21/2025,8,6038
training_set\images\image_00988.jpg,988,PASS,2.2298371105732318,1.5221229658851203,0.1347351951155926,0,126.0,10/21/2025,9,6038
training_set\images\image_00989.jpg,989,PASS,2.4611970303985014,1.6872992673387788,0.244672828667142,0,126.0,10/21/2025,10,6038
training_set\images\image_00990.jpg,990,PASS,2.086630731834128,1.2791773637096688,0.0571420104740632,0,126.0,10/21/2025,11,6038
training_set\images\image_00991.jpg,991,PASS,2.739165942238364,1.8672165284433089,0.5874346023470043,0,126.0,10/21/2025,12,6038
training_set\images\image_00992.jpg,992,PASS,2.375124890124127,1.8850007978432104,0.1173025430508625,0,126.0,10/21/2025,13,6038
training_set\images\image_00993.jpg,993,PASS,2.3934044412123563,1.6335413994960677,0.1414719901673371,0,126.0,10/21/2025,14,6038
training_set\images\image_00994.jpg,994,PASS,2.5313065388851443,1.683929830881329,0.9737079177763626,0,126.0,10/21/2025,15,6038
training_set\images\image_00995.jpg,995,PASS,2.371805553209237,1.440890923591602,0.6485058700366797,0,126.0,10/21/2025,16,6038
training_set\images\image_00996.jpg,996,PASS,2.090830776087897,0.8456758530880086,1.0670649818833866,0,126.0,10/21/2025,17,6038
training_set\images\image_00997.jpg,997,PASS,1.4230080675149754,0.8929272172002535,0.4393234613020423,0,126.0,10/21/2025,18,6038
training_set\images\image_00998.jpg,998,PASS,1.676177492722241,0.9842047664686894,0.1143541497816871,0,126.0,10/21/2025,19,6038
training_set\images\image_00999.jpg,999,PASS,2.00815352571963,1.2102070997199668,0.1747204884679034,0,126.0,10/21/2025,20,6038
training_set\images\image_01000.jpg,1000,PASS,1.7408130754860802,1.3464230195100662,0.075349583927275,1,126.0,10/21/2025,21,6038
training_set\images\image_01001.jpg,1001,PASS,2.02443658798704,1.4905707940909003,0.4285510257190681,0,126.0,10/21/2025,22,6038
training_set\images\image_01002.jpg,1002,PASS,2.0723652838901336,1.8019132140667515,0.0022514329214491,0,126.0,10/21/2025,23,6038
training_set\images\image_01003.jpg,1003,PASS,2.402899451121805,1.5905614278317517,0.1070208558165579,0,126.0,10/21/2025,24,6038
training_set\images\image_01004.jpg,1004,PASS,2.3739639819557783,1.003466202758554,0.6694329961553469,0,126.0,10/21/2025,25,6038
training_set\images\image_01005.jpg,1005,PASS,2.0926875668321983,1.093554104234465,0.646445864334523,1,126.0,10/21/2025,26,6038
training_set\images\image_01009.jpg,1009,PASS,2.77051647636279,1.5815272904922166,1.106428130932011,1,126.0,10/21/2025,27,6038
training_set\images\image_01010.jpg,1010,PASS,2.844516910868788,1.9563691784184,0.3710056433295623,1,126.0,10/21/2025,28,6038
training_set\images\image_01011.jpg,1011,PASS,2.189214577748469,1.259737973041889,0.119822944077875,0,126.0,10/21/2025,29,6038
training_set\images\image_01012.jpg,1012,PASS,2.4222037194710806,1.4320895862137335,1.212966760926068,0,126.0,10/21/2025,30,6038
training_set\images\image_01013.jpg,1013,PASS,1.9585946082883257,1.7157962939668736,0.1299108125921038,1,126.0,10/21/2025,31,6038
training_set\images\image_01014.jpg,1014,PASS,2.881412261439196,2.2158255030372094,0.5243399039909988,0,126.0,10/21/2025,32,6038
training_set\images\image_01015.jpg,1015,PASS,2.439828479622176,1.5888017718397032,0.1693340570985575,0,127.0,11/12/2025,1,7038
training_set\images\image_01016.jpg,1016,PASS,1.9738268762604592,1.0227219001466572,0.7153346843863189,0,127.0,11/12/2025,2,7038
training_set\images\image_01017.jpg,1017,PASS,2.9971350117390405,2.1247540306762183,0.845984054186693,1,127.0,11/12/2025,3,7038
training_set\images\image_01018.jpg,1018,PASS,1.8717099261577024,1.2279817389877823,0.7354233040598024,1,127.0,11/12/2025,4,7038
training_set\images\image_01019.jpg,1019,PASS,1.463095651345545,0.7607508973042724,0.5662902262221796,0,127.0,11/12/2025,5,7038
training_set\images\image_01020.jpg,1020,PASS,2.6270806709428998,1.90046869833186,0.5999466724685267,0,127.0,11/12/2025,6,7038
training_set\images\image_01021.jpg,1021,PASS,1.6545479884854248,1.0794064382354185,0.4870116670915063,0,127.0,11/12/2025,7,7038
training_set\images\image_01022.jpg,1022,PASS,2.5716211961619053,1.6375147548021418,0.1109609086639578,0,127.0,11/12/2025,8,7038
training_set\images\image_01023.jpg,1023,PASS,1.1402365910731025,0.8448416765472379,0.1453258676943334,0,127.0,11/12/2025,9,7038
training_set\images\image_01024.jpg,1024,PASS,2.383431022388135,1.709904175569572,0.0256063060855855,0,127.0,11/12/2025,10,7038
training_set\images\image_01025.jpg,1025,PASS,5.742034852533751,1.8687781306765647,5.26388577077254,0,127.0,11/12/2025,11,7038
training_set\images\image_01026.jpg,1026,PASS,5.021029718616978,2.793531096241891,1.8199400827900944,1,127.0,11/12/2025,12,7038
training_set\images\image_01027.jpg,1027,PASS,1.807292824637905,1.150486688747273,0.0970530256874833,0,127.0,11/12/2025,13,7038
training_set\images\image_01028.jpg,1028,PASS,1.7577574918564036,1.1847867706960258,0.110603216887984,0,127.0,11/12/2025,14,7038
training_set\images\image_01029.jpg,1029,PASS,10.03770857300726,2.3119155514856726,8.086035133535736,0,127.0,11/12/2025,15,7038
training_set\images\image_01030.jpg,1030,PASS,2.111458499911947,1.2497732848210037,0.6369154522781613,0,127.0,11/12/2025,16,7038
training_set\images\image_01031.jpg,1031,PASS,1.775351605416356,0.7756804873011107,1.4309710502117945,1,127.0,11/12/2025,17,7038
training_set\images\image_01032.jpg,1032,PASS,2.326729923980228,0.9266621253346536,1.7376030551408048,0,127.0,11/12/2025,18,7038
training_set\images\image_01033.jpg,1033,PASS,2.765008744737376,1.8464790841383416,0.502694080706632,0,127.0,11/12/2025,19,7038
training_set\images\image_01034.jpg,1034,PASS,1.3742815426490458,0.5842658939367419,0.8828125743344963,0,127.0,11/12/2025,20,7038
training_set\images\image_01035.jpg,1035,PASS,2.0780714590781537,1.2861430227975827,0.0395393038817899,0,127.0,11/12/2025,21,7038
training_set\images\image_01036.jpg,1036,PASS,1.396365724585984,0.998200159718858,0.3846083448789619,0,127.0,11/12/2025,22,7038
training_set\images\image_01037.jpg,1037,PASS,2.033076210699132,1.4203333157250524,0.2024437197930393,0,127.0,11/12/2025,23,7038
training_set\images\image_01038.jpg,1038,PASS,2.1418044578431576,1.4883523655063786,0.593259812617557,0,127.0,11/12/2025,24,7038
training_set\images\image_01039.jpg,1039,PASS,2.425359852310905,1.490493218648132,0.901196885677455,1,127.0,11/12/2025,25,7038
training_set\images\image_01040.jpg,1040,PASS,2.3297322424537628,1.3706892150013916,0.2152594183622516,0,127.0,11/12/2025,26,7038
training_set\images\image_01041.jpg,1041,PASS,2.201500005480105,1.2214628718056608,0.556447175635634,0,127.0,11/12/2025,27,7038
training_set\images\image_01042.jpg,1042,PASS,2.201059740497794,1.341707250241294,0.6178073234848669,0,127.0,11/12/2025,28,7038
training_set\images\image_01043.jpg,1043,PASS,2.3789868919340904,1.6584078390218429,0.0261224336901624,0,127.0,11/12/2025,29,7038
training_set\images\image_01044.jpg,1044,PASS,2.1921973555509657,1.614812328290539,0.3192813559405256,0,127.0,11/12/2025,30,7038
training_set\images\image_01045.jpg,1045,PASS,1.8823849598038391,1.2459011011802583,0.4196140589116417,0,127.0,11/12/2025,31,7038
training_set\images\image_01046.jpg,1046,PASS,1.6944906917013325,0.8042790388911679,1.215168378033288,0,127.0,11/12/2025,32,7038
training_set\images\image_01047.jpg,1047,PASS,2.3969040274339397,1.65344748030542,0.3421986225160935,0,127.0,11/12/2025,33,7038
training_set\images\image_01048.jpg,1048,PASS,2.199655704027244,1.0713805199995752,0.6680605781614919,0,127.0,11/12/2025,34,7038
training_set\images\image_01049.jpg,1049,PASS,1.868413248948324,1.264069798290022,0.1436980185409653,0,127.0,11/12/2025,35,7038
training_set\images\image_01050.jpg,1050,PASS,1.5113203454654784,0.8950604140854551,0.1864773987813128,0,127.0,11/12/2025,36,7038
training_set\images\image_01055.jpg,1055,PASS,2.2588548393535066,1.2989842294536118,0.8401050555947798,0,128.0,1/21/2026,1,6038
training_set\images\image_01056.jpg,1056,PASS,2.2007361037429805,1.699840924157441,0.0621194664598658,0,128.0,1/23/2026,2,6038
training_set\images\image_01057.jpg,1057,PASS,2.562835053485811,1.6538350744608463,0.3279399594490848,0,128.0,1/23/2026,3,6038
training_set\images\image_01058.jpg,1058,PASS,2.597226154339022,1.3194889236528335,1.1033987817780155,0,128.0,1/23/2026,4,6038
training_set\images\image_01059.jpg,1059,PASS,1.7102325180715967,0.6973310275567811,0.9837270947446302,0,128.0,1/23/2026,5,6038
training_set\images\image_01060.jpg,1060,PASS,1.6197236499482028,0.8431232189881243,0.0878272094069725,0,128.0,1/23/2026,6,6038
training_set\images\image_01061.jpg,1061,FAIL,9.073783875880467,7.413001507328981,1.2218223838711744,0,128.0,1/23/2026,7,6038
training_set\images\image_01062.jpg,1062,FAIL,3.788171957882882,3.1432095174095798,0.2827717812530061,0,128.0,1/23/2026,8,6038
training_set\images\image_01063.jpg,1063,PASS,1.9192697194893544,1.2280707543782896,0.5717151125525637,1,128.0,1/23/2026,9,6038
training_set\images\image_01064.jpg,1064,PASS,2.309736544700732,1.7642128295500896,0.0178511942910146,0,128.0,1/23/2026,10,6038
training_set\images\image_01065.jpg,1065,PASS,1.81515082603122,1.3516713855019815,0.0312397947823197,0,128.0,1/23/2026,11,6038
training_set\images\image_01066.jpg,1066,PASS,4.296904673634633,1.9171425323326163,2.2725345051509565,0,128.0,1/23/2026,12,6038
training_set\images\image_01067.jpg,1067,PASS,1.559993642094568,0.9894575080538728,0.2187667842104683,0,128.0,1/23/2026,13,6038
training_set\images\image_01068.jpg,1068,PASS,1.6409789320566937,1.183844611707502,0.3326745044625223,0,128.0,1/23/2026,14,6038
training_set\images\image_01069.jpg,1069,PASS,1.245005646659648,0.7277477531278139,0.5210935335935099,0,128.0,1/23/2026,15,6038
training_set\images\image_01070.jpg,1070,PASS,1.3545250770845143,0.501837276416815,1.019028623331713,0,128.0,1/23/2026,16,6038
training_set\images\image_01071.jpg,1071,PASS,2.0830851646911146,1.1412062275499173,0.4466207589165718,0,128.0,1/23/2026,17,6038
training_set\images\image_01072.jpg,1072,PASS,2.1581643139745164,1.1906605887268773,0.7118076481168805,0,128.0,1/23/2026,18,6038
training_set\images\image_01073.jpg,1073,PASS,7.763449990496534,2.241278212718455,5.93519129913883,0,128.0,1/23/2026,19,6038
training_set\images\image_01074.jpg,1074,PASS,1.4229778317354052,0.8874373949849504,0.5820738061871206,0,128.0,1/23/2026,20,6038
training_set\images\image_01075.jpg,1075,PASS,1.537197478867694,0.854286948459357,0.5275202616033461,1,128.0,1/23/2026,21,6038
